n,times
3221,0.00058118
3222,0.00052988
3223,0.00057294
3224,0.00061443
3225,0.00060280
3226,0.00062711
3227,0.00059117
3228,0.00065494
3229,0.00058295
3230,0.00058682
3231,0.00064616
3232,0.00076788
3233,0.00060156
3234,0.00094079
3235,0.00052654
3236,0.00062639
3237,0.00054008
3238,0.00057382
3239,0.00059631
3240,0.00057258
3241,0.00055908
3242,0.00057642
3243,0.00058342
3244,0.00059936
3245,0.00064963
3246,0.00063178
3247,0.00066945
3248,0.00060254
3249,0.00085248
3250,0.00055331
3251,0.00085234
3252,0.00051364
3253,0.00071940
3254,0.00072470
3255,0.00050031
3256,0.00066388
3257,0.00068976
3258,0.00053001
3259,0.00071236
3260,0.00058665
3261,0.00067830
3262,0.00059952
3263,0.00061307
3264,0.00066520
3265,0.00068106
3266,0.00073234
3267,0.00060132
3268,0.00078108
3269,0.00063793
3270,0.00057326
3271,0.00058728
3272,0.00059690
3273,0.00063285
3274,0.00065118
3275,0.00060737
3276,0.00060077
3277,0.00076261
3278,0.00052762
3279,0.00078625
3280,0.00063987
3281,0.00059098
3282,0.00057009
3283,0.00062591
3284,0.00067480
3285,0.00057323
3286,0.00077234
3287,0.00059495
3288,0.00058820
3289,0.00068608
3290,0.00072569
3291,0.00063916
3292,0.00052399
3293,0.00067387
3294,0.00086796
3295,0.00052917
3296,0.00072718
3297,0.00051854
3298,0.00057643
3299,0.00064901
3300,0.00057346
3301,0.00062026
3302,0.00058572
3303,0.00067586
3304,0.00056600
3305,0.00066270
3306,0.00060100
3307,0.00057530
3308,0.00059390
3309,0.00068389
3310,0.00063603
3311,0.00068717
3312,0.00062146
3313,0.00097366
3314,0.00059576
3315,0.00051879
3316,0.00063817
3317,0.00057875
3318,0.00067878
3319,0.00063601
3320,0.00079654
3321,0.00068704
3322,0.00053793
3323,0.00064955
3324,0.00071634
3325,0.00067480
3326,0.00061151
3327,0.00069361
3328,0.00057125
3329,0.00063465
3330,0.00056078
3331,0.00062178
3332,0.00065934
3333,0.00066470
3334,0.00066712
3335,0.00064733
3336,0.00069775
3337,0.00060325
3338,0.00058459
3339,0.00069510
3340,0.00068473
3341,0.00066082
3342,0.00066125
3343,0.00062653
3344,0.00064578
3345,0.00067990
3346,0.00065907
3347,0.00062319
3348,0.00060840
3349,0.00053498
3350,0.00060972
3351,0.00060903
3352,0.00063249
3353,0.00060134
3354,0.00073216
3355,0.00068333
3356,0.00057746
3357,0.00067994
3358,0.00065346
3359,0.00051515
3360,0.00058220
3361,0.00063781
3362,0.00063726
3363,0.00084001
3364,0.00061752
3365,0.00062922
3366,0.00057861
3367,0.00066041
3368,0.00057262
3369,0.00056196
3370,0.00057457
3371,0.00058723
3372,0.00070768
3373,0.00065007
3374,0.00070268
3375,0.00059645
3376,0.00056088
3377,0.00069710
3378,0.00068304
3379,0.00056848
3380,0.00093045
3381,0.00070423
3382,0.00059881
3383,0.00052254
3384,0.00064103
3385,0.00060582
3386,0.00066738
3387,0.00071438
3388,0.00065514
3389,0.00066635
3390,0.00067136
3391,0.00073352
3392,0.00053273
3393,0.00056040
3394,0.00064812
3395,0.00057849
3396,0.00061859
3397,0.00068344
3398,0.00066204
3399,0.00104939
3400,0.00061268
3401,0.00083080
3402,0.00055933
3403,0.00063022
3404,0.00055576
3405,0.00064265
3406,0.00071398
3407,0.00071147
3408,0.00063634
3409,0.00066687
3410,0.00060018
3411,0.00072683
3412,0.00075100
3413,0.00064817
3414,0.00061387
3415,0.00060346
3416,0.00067904
3417,0.00054373
3418,0.00059278
3419,0.00055150
3420,0.00063685
3421,0.00060508
3422,0.00056974
3423,0.00073467
3424,0.00065976
3425,0.00065549
3426,0.00065220
3427,0.00064687
3428,0.00061396
3429,0.00063216
3430,0.00062731
3431,0.00066357
3432,0.00068020
3433,0.00068552
3434,0.00059954
3435,0.00096050
3436,0.00054401
3437,0.00057966
3438,0.00057579
3439,0.00061743
3440,0.00064271
3441,0.00065196
3442,0.00063698
3443,0.00071594
3444,0.00064276
3445,0.00066227
3446,0.00063544
3447,0.00063675
3448,0.00063039
3449,0.00063212
3450,0.00067495
3451,0.00067229
3452,0.00089679
3453,0.00057376
3454,0.00057065
3455,0.00064192
3456,0.00068284
3457,0.00065628
3458,0.00062915
3459,0.00068203
3460,0.00070930
3461,0.00062627
3462,0.00061070
3463,0.00064244
3464,0.00062933
3465,0.00060948
3466,0.00068288
3467,0.00064511
3468,0.00065776
3469,0.00066609
3470,0.00065443
3471,0.00065513
3472,0.00063354
3473,0.00063969
3474,0.00065377
3475,0.00065443
3476,0.00065964
3477,0.00065410
3478,0.00065064
3479,0.00065484
3480,0.00067048
3481,0.00064806
3482,0.00064150
3483,0.00067240
3484,0.00064777
3485,0.00065891
3486,0.00063780
3487,0.00066699
3488,0.00063028
3489,0.00064335
3490,0.00065273
3491,0.00063856
3492,0.00066828
3493,0.00064979
3494,0.00065143
3495,0.00065254
3496,0.00064844
3497,0.00065546
3498,0.00068164
3499,0.00064832
3500,0.00064320
3501,0.00068507
3502,0.00065383
3503,0.00064949
3504,0.00068467
3505,0.00067366
3506,0.00082451
3507,0.00068809
3508,0.00066206
3509,0.00066385
3510,0.00067101
3511,0.00064703
3512,0.00067246
3513,0.00067718
3514,0.00065619
3515,0.00069822
3516,0.00065318
3517,0.00061897
3518,0.00061852
3519,0.00063257
3520,0.00064649
3521,0.00067465
3522,0.00066649
3523,0.00068889
3524,0.00081711
3525,0.00078309
3526,0.00061233
3527,0.00067202
3528,0.00063707
3529,0.00065441
3530,0.00069511
3531,0.00068339
3532,0.00068146
3533,0.00065681
3534,0.00067137
3535,0.00066687
3536,0.00066404
3537,0.00064808
3538,0.00085521
3539,0.00064110
3540,0.00071988
3541,0.00081152
3542,0.00063961
3543,0.00085845
3544,0.00059270
3545,0.00059408
3546,0.00062480
3547,0.00064350
3548,0.00068758
3549,0.00063974
3550,0.00065104
3551,0.00064069
3552,0.00064470
3553,0.00065332
3554,0.00066835
3555,0.00067938
3556,0.00068805
3557,0.00072969
3558,0.00062564
3559,0.00093602
3560,0.00061248
3561,0.00062229
3562,0.00060290
3563,0.00067895
3564,0.00068177
3565,0.00065936
3566,0.00064814
3567,0.00065053
3568,0.00066930
3569,0.00067595
3570,0.00065551
3571,0.00063848
3572,0.00065547
3573,0.00069116
3574,0.00065255
3575,0.00064881
3576,0.00068455
3577,0.00064176
3578,0.00064850
3579,0.00065368
3580,0.00062915
3581,0.00065219
3582,0.00068818
3583,0.00070458
3584,0.00068601
3585,0.00068446
3586,0.00067324
3587,0.00066272
3588,0.00065863
3589,0.00065699
3590,0.00067336
3591,0.00069161
3592,0.00067595
3593,0.00068108
3594,0.00067666
3595,0.00069955
3596,0.00066578
3597,0.00063673
3598,0.00064851
3599,0.00071307
3600,0.00069664
3601,0.00069306
3602,0.00069473
3603,0.00065935
3604,0.00067514
3605,0.00067731
3606,0.00066675
3607,0.00067137
3608,0.00066260
3609,0.00065323
3610,0.00067267
3611,0.00069460
3612,0.00068085
3613,0.00068051
3614,0.00089963
3615,0.00064967
3616,0.00060520
3617,0.00064992
3618,0.00076811
3619,0.00067137
3620,0.00063046
3621,0.00063815
3622,0.00069165
3623,0.00071329
3624,0.00071564
3625,0.00067546
3626,0.00068640
3627,0.00067687
3628,0.00064933
3629,0.00067483
3630,0.00065147
3631,0.00065671
3632,0.00067689
3633,0.00066507
3634,0.00068309
3635,0.00085556
3636,0.00069443
3637,0.00065724
3638,0.00065755
3639,0.00067643
3640,0.00070073
3641,0.00071484
3642,0.00067302
3643,0.00066586
3644,0.00063235
3645,0.00067768
3646,0.00066633
3647,0.00070586
3648,0.00066569
3649,0.00067496
3650,0.00065556
3651,0.00069496
3652,0.00066382
3653,0.00070237
3654,0.00065018
3655,0.00067064
3656,0.00068626
3657,0.00068029
3658,0.00069991
3659,0.00069060
3660,0.00069391
3661,0.00068997
3662,0.00070544
3663,0.00068422
3664,0.00114985
3665,0.00070279
3666,0.00075026
3667,0.00064931
3668,0.00063665
3669,0.00061741
3670,0.00072239
3671,0.00070861
3672,0.00074101
3673,0.00070583
3674,0.00070524
3675,0.00069215
3676,0.00069344
3677,0.00065328
3678,0.00072104
3679,0.00067940
3680,0.00070856
3681,0.00065696
3682,0.00069030
3683,0.00071786
3684,0.00073772
3685,0.00069074
3686,0.00066583
3687,0.00069544
3688,0.00068742
3689,0.00068385
3690,0.00068358
3691,0.00067555
3692,0.00067306
3693,0.00068925
3694,0.00071954
3695,0.00070944
3696,0.00072242
3697,0.00069888
3698,0.00071184
3699,0.00069729
3700,0.00069278
3701,0.00068051
3702,0.00068170
3703,0.00067507
3704,0.00068736
3705,0.00068207
3706,0.00067328
3707,0.00070645
3708,0.00070833
3709,0.00070199
3710,0.00066536
3711,0.00067409
3712,0.00067573
3713,0.00088345
3714,0.00066862
3715,0.00066587
3716,0.00068358
3717,0.00068281
3718,0.00066485
3719,0.00071107
3720,0.00074066
3721,0.00070915
3722,0.00072390
3723,0.00073887
3724,0.00073539
3725,0.00071946
3726,0.00072047
3727,0.00073638
3728,0.00069886
3729,0.00071480
3730,0.00072427
3731,0.00067124
3732,0.00068281
3733,0.00070271
3734,0.00085649
3735,0.00068842
3736,0.00072639
3737,0.00071268
3738,0.00069225
3739,0.00068528
3740,0.00072783
3741,0.00070936
3742,0.00075302
3743,0.00069976
3744,0.00068924
3745,0.00071194
3746,0.00065603
3747,0.00069376
3748,0.00075968
3749,0.00071127
3750,0.00073127
3751,0.00072199
3752,0.00072814
3753,0.00073626
3754,0.00066718
3755,0.00068691
3756,0.00080415
3757,0.00068830
3758,0.00068031
3759,0.00070868
3760,0.00071591
3761,0.00070465
3762,0.00073348
3763,0.00072842
3764,0.00072520
3765,0.00071223
3766,0.00073403
3767,0.00068191
3768,0.00072698
3769,0.00080576
3770,0.00070437
3771,0.00074146
3772,0.00068901
3773,0.00068018
3774,0.00074325
3775,0.00070779
3776,0.00073546
3777,0.00070043
3778,0.00068924
3779,0.00072975
3780,0.00072521
3781,0.00078006
3782,0.00071220
3783,0.00067756
3784,0.00071666
3785,0.00068833
3786,0.00072121
3787,0.00073180
3788,0.00072052
3789,0.00069330
3790,0.00070599
3791,0.00071323
3792,0.00071195
3793,0.00067631
3794,0.00070868
3795,0.00069472
3796,0.00070773
3797,0.00067848
3798,0.00069408
3799,0.00077295
3800,0.00073151
3801,0.00073670
3802,0.00069828
3803,0.00070936
3804,0.00067745
3805,0.00068488
3806,0.00072643
3807,0.00070443
3808,0.00072154
3809,0.00069401
3810,0.00072461
3811,0.00068976
3812,0.00066920
3813,0.00074064
3814,0.00072750
3815,0.00075211
3816,0.00074940
3817,0.00068931
3818,0.00072337
3819,0.00069270
3820,0.00071363
3821,0.00070930
3822,0.00072656
3823,0.00070197
3824,0.00072777
3825,0.00077633
3826,0.00072604
3827,0.00072406
3828,0.00072769
3829,0.00067983
3830,0.00072938
3831,0.00069572
3832,0.00069496
3833,0.00072334
3834,0.00073067
3835,0.00072980
3836,0.00072933
3837,0.00070719
3838,0.00073014
3839,0.00072582
3840,0.00078261
3841,0.00067902
3842,0.00070059
3843,0.00070931
3844,0.00069590
3845,0.00073794
3846,0.00073832
3847,0.00074279
3848,0.00074034
3849,0.00073833
3850,0.00069532
3851,0.00071470
3852,0.00071363
3853,0.00069786
3854,0.00072354
3855,0.00073739
3856,0.00085915
3857,0.00072749
3858,0.00071755
3859,0.00070816
3860,0.00070936
3861,0.00072021
3862,0.00072749
3863,0.00074239
3864,0.00074610
3865,0.00071477
3866,0.00071392
3867,0.00073019
3868,0.00072404
3869,0.00071658
3870,0.00081748
3871,0.00070388
3872,0.00078726
3873,0.00067235
3874,0.00070394
3875,0.00075945
3876,0.00075196
3877,0.00077654
3878,0.00073204
3879,0.00072645
3880,0.00070927
3881,0.00074132
3882,0.00070045
3883,0.00071490
3884,0.00073782
3885,0.00076754
3886,0.00071334
3887,0.00070344
3888,0.00068733
3889,0.00065634
3890,0.00078539
3891,0.00077273
3892,0.00075646
3893,0.00073854
3894,0.00077241
3895,0.00074081
3896,0.00072300
3897,0.00068325
3898,0.00070111
3899,0.00072209
3900,0.00069447
3901,0.00070547
3902,0.00073173
3903,0.00073733
3904,0.00076257
3905,0.00074613
3906,0.00073809
3907,0.00074184
3908,0.00074218
3909,0.00072986
3910,0.00069478
3911,0.00074402
3912,0.00076863
3913,0.00074491
3914,0.00074326
3915,0.00072611
3916,0.00073882
3917,0.00068986
3918,0.00072908
3919,0.00070757
3920,0.00073559
3921,0.00071433
3922,0.00076047
3923,0.00072301
3924,0.00076966
3925,0.00073777
3926,0.00073738
3927,0.00088693
3928,0.00070152
3929,0.00069236
3930,0.00073841
3931,0.00071687
3932,0.00075826
3933,0.00072055
3934,0.00077271
3935,0.00073999
3936,0.00074996
3937,0.00073593
3938,0.00072992
3939,0.00071494
3940,0.00074590
3941,0.00073965
3942,0.00071297
3943,0.00073792
3944,0.00074989
3945,0.00073771
3946,0.00073967
3947,0.00074965
3948,0.00070847
3949,0.00074445
3950,0.00076824
3951,0.00074827
3952,0.00073159
3953,0.00072529
3954,0.00076419
3955,0.00074477
3956,0.00074227
3957,0.00073386
3958,0.00073134
3959,0.00071923
3960,0.00075673
3961,0.00074990
3962,0.00072741
3963,0.00074541
3964,0.00074350
3965,0.00072556
3966,0.00075327
3967,0.00071446
3968,0.00084268
3969,0.00074559
3970,0.00071246
3971,0.00072843
3972,0.00073850
3973,0.00071879
3974,0.00082844
3975,0.00077447
3976,0.00079571
3977,0.00072649
3978,0.00073471
3979,0.00074774
3980,0.00074498
3981,0.00074028
3982,0.00076490
3983,0.00075913
3984,0.00076305
3985,0.00076940
3986,0.00080229
3987,0.00075154
3988,0.00072446
3989,0.00073779
3990,0.00074533
3991,0.00071956
3992,0.00074853
3993,0.00074380
3994,0.00078865
3995,0.00075831
3996,0.00078134
3997,0.00074873
3998,0.00076488
3999,0.00086438
4000,0.00072692
4001,0.00068121
4002,0.00073922
4003,0.00075548
4004,0.00075124
4005,0.00071168
4006,0.00075876
4007,0.00079698
4008,0.00082664
4009,0.00077658
4010,0.00074604
4011,0.00077779
4012,0.00076077
4013,0.00077360
4014,0.00119765
4015,0.00068526
4016,0.00071020
4017,0.00071310
4018,0.00077653
4019,0.00076387
4020,0.00078794
4021,0.00074987
4022,0.00075881
4023,0.00079348
4024,0.00076612
4025,0.00073994
4026,0.00081880
4027,0.00070980
4028,0.00074829
4029,0.00076127
4030,0.00074887
4031,0.00075806
4032,0.00075467
4033,0.00079460
4034,0.00075512
4035,0.00097133
4036,0.00076352
4037,0.00080219
4038,0.00077418
4039,0.00075594
4040,0.00074436
4041,0.00075701
4042,0.00074810
4043,0.00082536
4044,0.00076529
4045,0.00079507
4046,0.00076597
4047,0.00077604
4048,0.00077192
4049,0.00075414
4050,0.00073891
4051,0.00077660
4052,0.00079536
4053,0.00079209
4054,0.00071059
4055,0.00077356
4056,0.00074628
4057,0.00074013
4058,0.00077786
4059,0.00074113
4060,0.00077989
4061,0.00076290
4062,0.00077099
4063,0.00078135
4064,0.00076308
4065,0.00078253
4066,0.00078182
4067,0.00076354
4068,0.00078133
4069,0.00074178
4070,0.00078267
4071,0.00076024
4072,0.00076933
4073,0.00077580
4074,0.00077627
4075,0.00075674
4076,0.00074493
4077,0.00074111
4078,0.00080980
4079,0.00077102
4080,0.00079783
4081,0.00078954
4082,0.00079100
4083,0.00076341
4084,0.00080520
4085,0.00075304
4086,0.00077042
4087,0.00079535
4088,0.00076159
4089,0.00077369
4090,0.00074192
4091,0.00077549
4092,0.00078062
4093,0.00079576
4094,0.00077479
4095,0.00074349
4096,0.00078712
4097,0.00076263
4098,0.00079856
4099,0.00076305
4100,0.00076575
4101,0.00076611
4102,0.00076868
4103,0.00074053
4104,0.00079703
4105,0.00075869
4106,0.00076181
4107,0.00076134
4108,0.00079303
4109,0.00079332
4110,0.00107603
4111,0.00073539
4112,0.00070346
4113,0.00074503
4114,0.00080659
4115,0.00078403
4116,0.00078800
4117,0.00075327
4118,0.00076468
4119,0.00078163
4120,0.00076878
4121,0.00093017
4122,0.00076403
4123,0.00078713
4124,0.00072071
4125,0.00074625
4126,0.00076441
4127,0.00076338
4128,0.00096608
4129,0.00082531
4130,0.00078628
4131,0.00075869
4132,0.00073693
4133,0.00074336
4134,0.00078486
4135,0.00079006
4136,0.00118892
4137,0.00071280
4138,0.00073162
4139,0.00074744
4140,0.00074384
4141,0.00075017
4142,0.00077660
4143,0.00085589
4144,0.00078169
4145,0.00074892
4146,0.00077618
4147,0.00079798
4148,0.00075869
4149,0.00076400
4150,0.00078305
4151,0.00078394
4152,0.00077238
4153,0.00079523
4154,0.00078103
4155,0.00074465
4156,0.00077610
4157,0.00078224
4158,0.00081185
4159,0.00077093
4160,0.00082459
4161,0.00078813
4162,0.00077887
4163,0.00078105
4164,0.00081623
4165,0.00075449
4166,0.00078807
4167,0.00082155
4168,0.00073899
4169,0.00074023
4170,0.00075041
4171,0.00077643
4172,0.00079704
4173,0.00077562
4174,0.00078647
4175,0.00076552
4176,0.00079237
4177,0.00075645
4178,0.00077641
4179,0.00079012
4180,0.00080233
4181,0.00075780
4182,0.00078451
4183,0.00075794
4184,0.00080938
4185,0.00079464
4186,0.00076094
4187,0.00079014
4188,0.00077063
4189,0.00080100
4190,0.00077198
4191,0.00075969
4192,0.00077574
4193,0.00078640
4194,0.00078044
4195,0.00078186
4196,0.00092640
4197,0.00074990
4198,0.00073673
4199,0.00076232
4200,0.00079101
4201,0.00079701
4202,0.00079365
4203,0.00074894
4204,0.00076136
4205,0.00076902
4206,0.00081261
4207,0.00079399
4208,0.00103735
4209,0.00107694
4210,0.00072630
4211,0.00073973
4212,0.00080558
4213,0.00076568
4214,0.00080282
4215,0.00078759
4216,0.00076469
4217,0.00075220
4218,0.00080607
4219,0.00080127
4220,0.00078085
4221,0.00096868
4222,0.00075128
4223,0.00077728
4224,0.00075617
4225,0.00079380
4226,0.00078540
4227,0.00080840
4228,0.00076957
4229,0.00081741
4230,0.00080913
4231,0.00077970
4232,0.00074861
4233,0.00074091
4234,0.00085361
4235,0.00077501
4236,0.00079025
4237,0.00075824
4238,0.00079516
4239,0.00080779
4240,0.00084951
4241,0.00077848
4242,0.00083675
4243,0.00077296
4244,0.00079649
4245,0.00079579
4246,0.00079855
4247,0.00083285
4248,0.00076753
4249,0.00078172
4250,0.00080840
4251,0.00081355
4252,0.00078405
4253,0.00078128
4254,0.00081218
4255,0.00079322
4256,0.00081455
4257,0.00076103
4258,0.00076729
4259,0.00080140
4260,0.00081572
4261,0.00080361
4262,0.00074436
4263,0.00079425
4264,0.00079052
4265,0.00080575
4266,0.00082883
4267,0.00097229
4268,0.00081435
4269,0.00077018
4270,0.00081378
4271,0.00085229
4272,0.00078977
4273,0.00077153
4274,0.00082921
4275,0.00078283
4276,0.00078864
4277,0.00080974
4278,0.00082098
4279,0.00080264
4280,0.00078437
4281,0.00077041
4282,0.00080008
4283,0.00080741
4284,0.00077078
4285,0.00075631
4286,0.00078331
4287,0.00081250
4288,0.00078789
4289,0.00081721
4290,0.00078899
4291,0.00080373
4292,0.00080619
4293,0.00081123
4294,0.00080320
4295,0.00082723
4296,0.00080399
4297,0.00082309
4298,0.00078013
4299,0.00079892
4300,0.00078860
4301,0.00081027
4302,0.00082744
4303,0.00081559
4304,0.00081519
4305,0.00081969
4306,0.00080640
4307,0.00076863
4308,0.00082493
4309,0.00078562
4310,0.00081647
4311,0.00083308
4312,0.00078929
4313,0.00081899
4314,0.00084950
4315,0.00081803
4316,0.00079417
4317,0.00086165
4318,0.00080558
4319,0.00083014
4320,0.00080996
4321,0.00117166
4322,0.00079222
4323,0.00076034
4324,0.00082969
4325,0.00080574
4326,0.00079529
4327,0.00081791
4328,0.00080521
4329,0.00080940
4330,0.00080603
4331,0.00091921
4332,0.00094601
4333,0.00075706
4334,0.00097129
4335,0.00072488
4336,0.00076528
4337,0.00083410
4338,0.00083487
4339,0.00081862
4340,0.00081666
4341,0.00081167
4342,0.00085587
4343,0.00083392
4344,0.00086014
4345,0.00083044
4346,0.00079769
4347,0.00098723
4348,0.00071727
4349,0.00075391
4350,0.00083604
4351,0.00077749
4352,0.00078809
4353,0.00082986
4354,0.00078789
4355,0.00077684
4356,0.00079957
4357,0.00077548
4358,0.00079069
4359,0.00080578
4360,0.00079037
4361,0.00081746
4362,0.00083959
4363,0.00083742
4364,0.00083102
4365,0.00082842
4366,0.00080549
4367,0.00081063
4368,0.00082029
4369,0.00084268
4370,0.00079948
4371,0.00077400
4372,0.00079758
4373,0.00085616
4374,0.00086620
4375,0.00081981
4376,0.00082998
4377,0.00081434
4378,0.00079981
4379,0.00082323
4380,0.00080141
4381,0.00080373
4382,0.00079752
4383,0.00081683
4384,0.00080664
4385,0.00082299
4386,0.00077690
4387,0.00081480
4388,0.00082677
4389,0.00078962
4390,0.00083019
4391,0.00080686
4392,0.00082847
4393,0.00089270
4394,0.00082641
4395,0.00085063
4396,0.00081969
4397,0.00081943
4398,0.00082899
4399,0.00082082
4400,0.00082652
4401,0.00085417
4402,0.00085433
4403,0.00080614
4404,0.00127356
4405,0.00082132
4406,0.00080119
4407,0.00080383
4408,0.00084867
4409,0.00078971
4410,0.00083291
4411,0.00084312
4412,0.00084350
4413,0.00083021
4414,0.00086778
4415,0.00087642
4416,0.00087615
4417,0.00101002
4418,0.00079698
4419,0.00081921
4420,0.00079270
4421,0.00082358
4422,0.00084490
4423,0.00084819
4424,0.00082448
4425,0.00079629
4426,0.00082580
4427,0.00084288
4428,0.00082485
4429,0.00085946
4430,0.00080380
4431,0.00085247
4432,0.00087124
4433,0.00082161
4434,0.00084283
4435,0.00082137
4436,0.00082078
4437,0.00080838
4438,0.00083057
4439,0.00080057
4440,0.00086962
4441,0.00082494
4442,0.00083512
4443,0.00084077
4444,0.00082886
4445,0.00087442
4446,0.00085281
4447,0.00082821
4448,0.00079003
4449,0.00081840
4450,0.00082954
4451,0.00086936
4452,0.00081769
4453,0.00081915
4454,0.00080903
4455,0.00080820
4456,0.00084885
4457,0.00081256
4458,0.00083878
4459,0.00085874
4460,0.00082893
4461,0.00084817
4462,0.00081396
4463,0.00082481
4464,0.00084974
4465,0.00084765
4466,0.00082124
4467,0.00082645
4468,0.00083171
4469,0.00086525
4470,0.00084199
4471,0.00084795
4472,0.00084077
4473,0.00081503
4474,0.00085685
4475,0.00089406
4476,0.00080674
4477,0.00082929
4478,0.00083247
4479,0.00080829
4480,0.00083771
4481,0.00082435
4482,0.00083389
4483,0.00085346
4484,0.00084724
4485,0.00087825
4486,0.00086037
4487,0.00082984
4488,0.00088621
4489,0.00086408
4490,0.00083272
4491,0.00083783
4492,0.00086383
4493,0.00087174
4494,0.00085870
4495,0.00089942
4496,0.00087111
4497,0.00084250
4498,0.00083695
4499,0.00086071
4500,0.00084013
4501,0.00084466
4502,0.00084041
4503,0.00086883
4504,0.00083090
4505,0.00085452
4506,0.00088243
4507,0.00084824
4508,0.00080755
4509,0.00084554
4510,0.00084028
4511,0.00085413
4512,0.00087404
4513,0.00088326
4514,0.00086236
4515,0.00085511
4516,0.00083903
4517,0.00085516
4518,0.00085055
4519,0.00082806
4520,0.00085830
4521,0.00084739
4522,0.00086798
4523,0.00083527
4524,0.00082906
4525,0.00081572
4526,0.00081469
4527,0.00089391
4528,0.00086255
4529,0.00080120
4530,0.00079603
4531,0.00086380
4532,0.00083676
4533,0.00084299
4534,0.00087049
4535,0.00090440
4536,0.00089964
4537,0.00087746
4538,0.00094238
4539,0.00085989
4540,0.00082425
4541,0.00086746
4542,0.00086033
4543,0.00083075
4544,0.00080880
4545,0.00083205
4546,0.00080596
4547,0.00083498
4548,0.00086919
4549,0.00089813
4550,0.00087836
4551,0.00084867
4552,0.00084588
4553,0.00081010
4554,0.00083181
4555,0.00084433
4556,0.00084443
4557,0.00086008
4558,0.00084927
4559,0.00083494
4560,0.00086798
4561,0.00083381
4562,0.00082653
4563,0.00082390
4564,0.00085846
4565,0.00086681
4566,0.00084085
4567,0.00091231
4568,0.00091050
4569,0.00084516
4570,0.00088001
4571,0.00083281
4572,0.00083712
4573,0.00091290
4574,0.00086136
4575,0.00084802
4576,0.00083997
4577,0.00082195
4578,0.00084826
4579,0.00085919
4580,0.00086940
4581,0.00086129
4582,0.00088745
4583,0.00082580
4584,0.00087424
4585,0.00083412
4586,0.00082397
4587,0.00083381
4588,0.00088351
4589,0.00088144
4590,0.00093090
4591,0.00089138
4592,0.00088521
4593,0.00085836
4594,0.00083508
4595,0.00085455
4596,0.00085878
4597,0.00083218
4598,0.00087644
4599,0.00086816
4600,0.00090411
4601,0.00088386
4602,0.00089801
4603,0.00083297
4604,0.00084147
4605,0.00085427
4606,0.00084892
4607,0.00082975
4608,0.00093330
4609,0.00088751
4610,0.00085003
4611,0.00085858
4612,0.00089871
4613,0.00083205
4614,0.00083415
4615,0.00090264
4616,0.00087357
4617,0.00089582
4618,0.00087073
4619,0.00087121
4620,0.00088565
4621,0.00084559
4622,0.00082547
4623,0.00085456
4624,0.00087322
4625,0.00087071
4626,0.00086388
4627,0.00084367
4628,0.00089189
4629,0.00119648
4630,0.00081301
4631,0.00081257
4632,0.00087287
4633,0.00085730
4634,0.00089707
4635,0.00084107
4636,0.00089696
4637,0.00087381
4638,0.00086350
4639,0.00087186
4640,0.00090393
4641,0.00089408
4642,0.00085591
4643,0.00084242
4644,0.00085014
4645,0.00086615
4646,0.00089191
4647,0.00087299
4648,0.00085568
4649,0.00086975
4650,0.00086243
4651,0.00086771
4652,0.00089850
4653,0.00085145
4654,0.00089706
4655,0.00087357
4656,0.00089134
4657,0.00086369
4658,0.00085766
4659,0.00088601
4660,0.00089212
4661,0.00092619
4662,0.00085877
4663,0.00090460
4664,0.00090086
4665,0.00088716
4666,0.00090160
4667,0.00093204
4668,0.00086610
4669,0.00088800
4670,0.00085202
4671,0.00090668
4672,0.00090398
4673,0.00087551
4674,0.00092858
4675,0.00095381
4676,0.00086456
4677,0.00090433
4678,0.00091853
4679,0.00090828
4680,0.00093437
4681,0.00090895
4682,0.00089005
4683,0.00090539
4684,0.00086448
4685,0.00088425
4686,0.00087525
4687,0.00086848
4688,0.00085412
4689,0.00083816
4690,0.00086708
4691,0.00091452
4692,0.00092344
4693,0.00089271
4694,0.00088397
4695,0.00087552
4696,0.00094353
4697,0.00092299
4698,0.00089727
4699,0.00091198
4700,0.00088626
4701,0.00089273
4702,0.00089370
4703,0.00090969
4704,0.00090111
4705,0.00092010
4706,0.00091459
4707,0.00091020
4708,0.00088973
4709,0.00086785
4710,0.00091062
4711,0.00090337
4712,0.00085171
4713,0.00086551
4714,0.00085418
4715,0.00087685
4716,0.00090412
4717,0.00087783
4718,0.00089389
4719,0.00090566
4720,0.00091012
4721,0.00089217
4722,0.00092793
4723,0.00086871
4724,0.00091042
4725,0.00086949
4726,0.00088003
4727,0.00088452
4728,0.00088983
4729,0.00086244
4730,0.00089595
4731,0.00088979
4732,0.00093047
4733,0.00087874
4734,0.00086818
4735,0.00090292
4736,0.00089118
4737,0.00087314
4738,0.00093678
4739,0.00089647
4740,0.00091000
4741,0.00088698
4742,0.00089463
4743,0.00091001
4744,0.00091974
4745,0.00089355
4746,0.00089506
4747,0.00092069
4748,0.00087565
4749,0.00087559
4750,0.00089137
4751,0.00087611
4752,0.00089913
4753,0.00093340
4754,0.00092451
4755,0.00088185
4756,0.00086800
4757,0.00090653
4758,0.00090559
4759,0.00089405
4760,0.00088939
4761,0.00090904
4762,0.00090364
4763,0.00090187
4764,0.00090353
4765,0.00088906
4766,0.00091248
4767,0.00091080
4768,0.00091793
4769,0.00091856
4770,0.00089346
4771,0.00091817
4772,0.00091899
4773,0.00088344
4774,0.00087992
4775,0.00087676
